# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# twelve indicators of four latent predictors (loadings 0.75) plus a rare
#   binary outcome generated from a logistic model on the latent values
# outcome coefficients: 0.6, 0.4, -0.3, -0.25; marginal rate 0.005
# n = 25000, seed = 424242
# 'true_probability' is the generating probability for each row. It does
#   not exist in real data and is present only to make calibration error
#   separable from outcome noise.
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,recordable,true_probability
1.2512,0.965123,0.342484,-0.94651,-0.724784,-1.41694,-1.14972,-0.659269,-0.0826575,1.16676,0.139618,-0.216418,0,0.00349938
0.535348,-0.173156,-1.0745,-0.0550156,0.629508,-0.183422,0.803861,-0.0525418,0.343986,-0.249667,-0.0626867,0.678455,0,0.00278151
-1.629,-0.795107,-1.27201,1.16365,0.253026,-0.387505,0.791305,0.330632,0.511442,1.07926,0.374075,0.302828,0,0.00175043
-1.79147,0.334563,-1.57126,0.632567,0.66779,1.15339,-0.684273,-0.63833,-0.845919,0.437401,1.18556,0.928805,0,0.00304247
-0.423164,-0.703449,-0.959255,-1.83113,-2.70995,-1.30555,-2.57252,-1.24291,-2.12415,0.210793,-0.314393,-0.198537,0,0.0014195
-1.1409,0.333114,1.62745,1.41454,1.10534,0.359042,0.00483066,-0.366331,0.122523,-1.15401,-1.83408,-0.620866,0,0.0111644
0.361809,0.261515,-0.216601,-0.0773879,-1.34438,-0.955091,0.911563,0.668421,1.05334,0.19226,2.52155,1.57066,0,0.00185816
-0.812804,-0.679338,-1.11319,1.56592,0.939166,0.771427,1.07304,-0.512038,0.811923,-0.577614,0.689948,-0.0567995,0,0.00503768
1.64289,2.03129,1.55857,0.0960355,0.869771,1.56934,0.423116,0.437511,-0.259951,0.117981,0.985453,-0.0286587,0,0.0130874
-0.420895,0.191005,-0.573035,0.488363,-0.921542,-0.139616,-0.390649,0.812265,-0.573387,-0.832812,-2.32466,-1.44465,0,0.00301295
1.10524,1.46701,0.0945531,1.0299,0.524491,-0.417677,0.905412,1.42872,1.08042,0.411508,-0.512638,0.0843359,0,0.00664149
-1.0282,-0.345058,0.570782,-0.105874,0.744519,-0.373296,-1.40771,-0.491163,-1.07758,-0.349627,0.362225,0.919255,0,0.00481008
0.16188,-1.18704,-0.137933,-0.96568,-0.800394,-1.47422,-1.63728,-1.50607,-1.31458,-0.734417,-0.390096,-0.416164,0,0.00342307
-0.0259018,0.0374595,-0.529878,0.0996706,0.446791,1.13062,0.697797,-1.28695,0.240675,0.965536,0.0739226,1.21336,0,0.00215607
1.24819,0.848463,1.30605,-0.814298,1.99437,0.912257,-0.107822,0.427601,0.0342636,-0.593926,-1.02885,-1.30381,0,0.0147816
0.0773049,-0.562463,0.205461,-0.0491368,0.526258,-0.60323,-1.64906,0.288797,0.164474,-0.881319,-1.52564,-1.40376,0,0.00532563
0.131118,-0.214808,-1.26023,-2.13521,-0.476033,-0.920708,-0.967532,-1.0813,-1.41371,-0.524687,0.0337416,-1.50932,0,0.00467032
1.06831,-0.208755,0.483877,-0.179228,-0.13947,-0.623034,1.27642,0.837171,-0.876426,0.0572804,0.604658,1.08395,0,0.00220376
1.85676,0.324328,0.948801,0.526923,0.586473,1.47821,0.989025,0.246922,1.94847,1.09551,0.74705,-0.00763314,0,0.00600108
0.988969,1.87115,2.31055,1.65904,1.545,1.43613,-0.00510783,-1.06172,0.654751,0.265668,0.266983,-0.771774,0,0.0291382
1.43843,1.55779,0.923027,1.33337,0.669173,0.787554,1.97784,0.431301,1.16022,1.22408,0.620709,1.93606,0,0.00449929
1.06845,0.482194,-0.355462,0.785727,-0.545549,-0.394426,0.324252,0.794072,0.935173,1.09564,0.26902,0.172818,0,0.00623732
-0.240955,1.41593,0.418933,0.859861,2.09122,1.2949,0.088332,0.145531,1.50523,1.33552,-0.315092,2.1142,0,0.00353149
-0.423682,-1.74967,-0.30627,0.273447,1.06716,-0.417311,-1.38332,-0.48076,-0.275826,-0.272668,-0.739017,-0.0357423,0,0.00226667
-0.301395,-0.704651,-0.732607,0.696656,2.00012,0.782223,0.268827,-0.266426,0.161822,-0.852998,-0.810675,-0.838735,0,0.00656017
0.028384,0.47972,1.7443,0.24948,1.14069,1.042,0.480442,0.474418,0.547079,0.545539,0.355133,1.66237,0,0.00549249
-0.589828,-2.81118,-1.27903,0.935496,0.20882,-0.921405,-0.681595,-0.227793,-0.298058,-0.0240186,-0.00963081,0.439181,0,0.00300296
1.3104,0.539791,0.494318,-0.521474,0.197027,-0.711392,-0.012072,-1.51236,0.0720747,0.992929,1.80465,0.928342,0,0.00559624
-2.54593,-0.482781,-1.17928,-0.420131,1.30872,-0.789509,-0.373217,-1.69828,0.449557,-0.153159,1.02748,-0.614291,0,0.00178087
-0.199832,0.165207,-0.675452,-0.501782,0.475502,0.81332,0.466155,1.3567,1.4079,-0.0775776,-0.403354,-0.461229,0,0.00388692
0.870819,-0.217361,0.770227,0.676478,-0.241097,0.484941,0.197769,0.972103,0.845507,0.904499,2.09283,0.675347,0,0.00396799
1.11756,0.111305,-0.577925,0.0994388,-0.454613,0.590423,-0.459348,-0.520767,-0.732591,0.0637671,0.119547,0.385175,0,0.00483349
1.19511,-0.227397,0.895382,-0.711099,-0.281814,-0.466845,-1.25973,-1.26734,-0.363427,1.07116,0.43039,0.954333,0,0.00348542
-0.231672,-0.757937,0.412117,-0.759588,-1.05323,1.16849,0.0432521,0.0728487,-1.10193,-1.80662,-0.977337,-1.31289,0,0.00610452
0.649082,-0.604389,0.485645,0.345389,0.0324673,0.396265,0.881761,-0.164043,0.130902,1.28123,2.19548,2.33775,0,0.00261397
0.78703,0.467594,1.50157,0.0474936,1.2684,0.622425,-0.276253,2.79515,0.40771,-0.774948,-0.901032,1.21289,0,0.0114433
0.582286,2.51391,2.21346,2.45197,0.389621,0.460554,-0.779697,-0.335231,0.187463,-1.00792,-1.02498,-0.816872,0,0.0197623
1.03652,0.41744,1.96645,0.75131,1.0065,-0.501172,2.8014,1.99078,2.0826,1.0072,1.73635,1.6613,0,0.00255979
-0.929373,-0.0204738,0.402295,0.524102,1.515,1.69924,1.35818,0.267636,-0.779775,0.520823,-0.300315,0.792047,0,0.00502273
0.433878,0.213592,1.3486,-2.8313,-0.461937,-2.09367,-0.581582,-0.743938,-1.01255,-1.09082,-1.18912,-1.36289,0,0.00223136
-0.457107,-0.539863,0.34214,0.579334,0.676492,-0.891625,-0.63787,-0.273026,0.797255,-0.166596,1.09287,-0.483322,0,0.00433503
-0.763254,-0.729002,0.00998594,-1.04609,-0.900861,-0.886891,0.505414,-0.353037,-0.753378,-0.932502,-1.59064,-1.23491,0,0.00199941
0.050255,1.76028,1.08334,0.4562,-0.369859,0.000478335,0.63191,1.04356,1.47182,1.00655,1.10654,2.2075,0,0.00579601
1.06082,-1.50706,-0.577765,0.322754,0.301899,-0.175057,-0.885926,0.625423,-0.0407826,0.48138,0.497206,0.843432,0,0.00316618
-1.03902,-1.38626,-2.01006,0.354399,-0.37488,-0.407426,0.679718,0.298075,0.287929,0.266,-0.858325,-0.504118,0,0.00125421
-0.292434,-0.176545,-0.564731,-0.589449,-0.989905,-0.393894,0.483072,-0.00623211,0.0678141,-1.71922,-1.62847,0.574457,0,0.00186417
-0.836838,-1.48125,-0.92795,-2.73985,-1.5193,-0.73192,-1.681,-0.471882,-1.30072,-2.47201,-2.29369,-1.55946,0,0.0012173
-0.825635,0.498165,-0.434598,-0.0889189,0.24226,-0.380678,1.26966,0.575799,0.460071,-1.12539,0.510843,-0.0050312,0,0.00286634
-0.287762,-0.125736,0.952162,1.2802,-0.226127,0.312809,1.81271,0.48689,0.908103,0.514478,1.3307,-0.711039,0,0.00458675
0.764847,1.9539,2.62142,0.118734,-0.0734427,0.332118,0.70008,0.631588,1.83461,0.797126,1.00072,1.63632,0,0.00906812
-0.53114,0.549803,0.461452,-1.02235,0.362366,-1.87423,-0.682365,-0.754229,-0.430505,-1.86729,-1.37374,-1.18492,0,0.00422709
-1.0573,-0.213383,-0.623545,-1.367,-0.0417714,0.520222,-0.602783,-1.96581,-0.959801,0.592425,0.253383,0.632478,0,0.00369165
0.910891,0.259234,0.237399,1.06567,0.630445,-0.105436,0.138793,1.19241,0.807698,-1.23329,-1.00246,-0.178231,0,0.00590727
-0.142503,-0.446266,-0.0214887,0.14468,1.26211,1.06241,-2.11259,-0.743832,-2.32859,0.408771,0.80134,1.13279,0,0.00430751
-0.434006,-1.40996,-0.101833,-0.545973,-1.02851,-0.827394,-1.32871,-2.243,-4.09167,0.362282,-0.97565,-0.212569,0,0.00621921
0.0101695,-0.844581,0.471154,-1.04671,-1.77748,0.885043,-1.55326,-0.66963,-1.39383,-1.71545,-2.20002,-1.79917,0,0.00469058
-0.506592,-0.996841,-0.536005,1.48164,0.103919,-0.0776231,-1.30423,-0.476573,-1.03965,-0.500912,-0.178752,0.0483669,0,0.00449446
-1.58234,-0.755268,-1.02967,0.213846,-0.444558,-0.0467455,-1.07,-0.0948273,0.144912,1.22925,0.679224,-0.029229,0,0.00190785
-1.44674,-0.612685,-1.51592,-0.984099,-1.32951,-3.05641,-0.66748,-1.11438,-0.260062,0.28943,-0.728812,-0.144966,0,0.00176496
-0.0688697,0.355015,-0.719712,0.0653392,-0.0723385,0.108675,1.16017,-1.75426,1.09397,0.301192,1.50002,0.153164,0,0.00252889
-1.00263,-0.198187,-1.48005,1.12635,0.57419,0.783679,-0.221207,0.0831233,0.410394,-0.823425,0.5789,0.145856,0,0.00522052
1.11667,-0.764146,-0.746339,0.597034,0.717578,1.33945,0.473165,0.509247,-0.0549045,0.362076,-0.237464,0.624781,0,0.00365946
0.530684,0.771902,-0.152812,-1.51805,0.328679,-1.08813,-1.05582,-0.633069,-0.665204,0.480813,-0.356213,0.566232,0,0.00520097
0.0445042,0.433664,0.142728,-0.637747,-0.716196,-1.34292,-0.780185,-1.65619,-0.783762,0.605287,0.135526,-1.37203,0,0.00611569
-0.959672,-1.32078,-0.406556,-0.74431,-0.286018,-1.21553,0.0350328,-0.188735,0.392772,0.755183,0.17954,1.56253,0,0.00183744
1.02461,1.57148,0.991708,-0.939535,1.591,-0.248797,1.58187,0.868917,2.30744,-0.542035,-1.06779,-1.87436,0,0.00498985
0.411157,1.14821,0.222654,0.7616,1.33916,1.13635,1.76227,1.48455,2.08483,0.0999459,1.02657,1.93263,0,0.00289216
-0.398798,0.0264423,-0.288031,0.457308,-0.373878,-1.0144,-1.47829,-1.16347,-1.49209,-1.62647,-0.62115,-0.456277,0,0.00586728
-0.34687,-1.42458,0.0262607,-0.0163607,-0.982489,-1.40734,0.588432,0.385651,-0.201974,-0.50016,0.94982,0.243586,0,0.00342471
-1.65017,-1.1945,-0.322578,-0.759701,-0.853068,-0.0829099,1.08797,1.36836,-0.391723,-1.23958,-0.646042,-1.2289,0,0.00143536
0.132364,0.0584459,0.654558,-0.299731,-0.51583,0.390269,-0.270065,-0.419611,1.19677,0.746699,0.979869,1.06441,0,0.00316161
-0.191941,0.331964,-0.225968,0.22111,0.92006,1.02618,-0.109223,0.897927,0.0679968,-1.20407,-0.91431,-0.629993,0,0.00426937
2.01297,1.82959,2.46736,-1.48608,-1.80522,-1.89632,-0.641044,-2.1962,-0.192169,-1.17208,-1.35693,-0.190613,0,0.00841139
0.428948,-0.164361,-0.692551,0.658652,0.163946,0.492232,0.302615,0.00554916,0.0795294,-0.314563,-0.00310938,0.304974,0,0.00367258
-0.63976,-1.56244,-0.209433,-0.342938,0.229895,0.363179,-0.934238,-0.844984,0.131291,-0.340615,-1.38357,-0.892684,0,0.00545452
0.277716,0.900168,1.1168,1.13635,1.26713,0.80401,0.296876,-1.11716,0.540147,1.70844,0.105017,0.929889,0,0.00664835
0.274652,-0.347453,-0.936012,0.407645,1.72923,0.415434,1.13247,-1.45927,0.652462,0.402542,-0.334171,1.38756,0,0.00503333
0.28221,-0.0862301,-0.652302,0.829429,0.960064,0.567894,0.551987,1.06694,-0.401809,0.351005,0.619914,0.562566,0,0.00452177
-2.00658,-1.24341,-0.264867,-0.957825,0.586101,-0.474409,-0.0749052,-0.807791,-0.249421,-1.1687,-2.60075,-1.92925,0,0.00325247
0.995349,0.612863,0.685059,3.63657,2.11001,1.64121,1.09648,-0.0489003,1.36251,0.816674,1.3475,-1.35699,0,0.0112032
0.775768,2.01008,1.15935,2.19225,1.08448,0.639249,0.547469,1.8683,1.27056,-0.5419,-1.16271,-0.193332,0,0.0198749
-1.17222,-2.44527,-2.56532,-0.526558,-0.624817,0.203257,-0.637265,-0.119663,-0.168539,-2.32163,-1.52674,-1.43669,0,0.00217027
-0.329906,0.574822,1.34756,0.851298,1.28467,0.0352112,0.0589956,0.470065,-0.481871,-0.606173,-0.033153,-0.819334,0,0.0111725
-0.174751,-1.79783,-0.110456,-1.59674,-1.45677,-0.218164,-0.167574,-0.543709,-0.326881,-0.808928,-1.88052,-1.94254,0,0.00382442
-0.169967,0.747017,0.3125,-1.20101,-1.57125,-0.591664,-0.161,-0.0755642,0.377654,-1.48441,-1.68595,0.0622081,0,0.00441355
1.13808,0.380293,0.26656,1.02441,1.64821,1.23896,0.535853,1.25639,0.403222,2.30918,2.18187,2.71893,0,0.00498598
1.30177,0.690685,1.39626,0.302075,0.205544,-1.40513,0.361925,0.596007,1.55088,1.86129,1.29326,1.08495,0,0.0042647
1.05844,-0.308319,0.029578,0.158344,-0.39751,-0.378524,0.147226,-0.625874,1.17748,0.884448,0.911254,-0.23521,0,0.00353945
0.790606,0.877244,-0.122382,0.80455,0.318393,-0.252771,-0.306566,0.408495,-0.00700171,1.23908,0.0955168,1.03937,0,0.00283002
-1.65963,0.160328,-0.06482,-0.545053,-0.22804,-1.33443,-0.778003,-0.0853871,-0.0300631,0.288814,0.244243,0.052221,0,0.00187188
-0.70047,0.649072,1.0271,-1.55507,1.06136,-0.190893,0.469363,-0.685037,-1.16884,-0.224111,-0.501845,-0.0173783,0,0.00367336
-1.2506,-1.24531,-0.0974762,1.67749,2.99295,1.6895,0.812978,0.500559,0.124628,1.28347,-0.937279,0.783127,0,0.00609586
-1.07042,-1.29419,-0.28205,0.516149,0.275599,0.109528,-0.162397,1.29608,0.353499,0.749679,0.606826,0.155587,0,0.00137823
1.02956,1.15164,0.272644,0.479643,-0.133127,1.03955,0.392161,1.36651,0.249991,0.14151,1.20709,0.604654,0,0.00521591
1.08381,0.691852,0.417742,-0.721137,0.0155449,0.374894,-0.189226,0.456097,0.684185,-1.03908,0.208708,-0.459956,0,0.00464206
-0.463906,-0.101573,0.0131845,-0.4109,0.306782,-0.565552,0.503308,1.0288,0.676721,0.68299,1.47404,0.330838,0,0.00259821
-0.478629,-0.667017,-0.442679,-0.373367,-0.289338,-0.328651,-0.467305,-1.18081,-0.814587,-1.3456,-0.701392,-1.25405,0,0.00546558
1.19006,1.70899,1.55699,-0.511459,-0.998882,-0.933824,-0.217981,-0.0441836,0.407104,0.246645,0.518621,0.191938,0,0.00570288
-2.00862,-0.292064,-0.428114,-1.31652,-0.153184,0.274325,1.5941,0.749502,0.665911,-0.439256,-0.530838,-1.19584,0,0.00153118
-0.216993,-0.0556202,2.11809,0.740892,-0.252278,1.19867,-1.28606,-1.86723,-1.65632,0.411517,1.6473,2.14311,0,0.00507756
-0.477562,-0.186327,0.0131608,2.4687,0.674788,1.88907,1.19077,0.746418,-0.694382,-0.295756,0.608208,-0.460304,0,0.00562887
-1.13822,0.563998,-0.271347,-1.21403,-0.991945,-1.54433,-1.14036,0.947215,-0.426913,-0.00650145,-0.496431,-0.0192419,0,0.00190586
0.609208,0.279151,-0.554923,0.765281,1.34139,1.705,1.59821,1.05892,0.768322,0.0442123,0.493743,0.858649,0,0.00393885
-0.570304,-0.215424,1.79783,-0.801044,-0.0790977,1.50244,1.00095,-0.0900158,0.430045,0.582873,0.544847,1.24573,0,0.0034228
-0.113065,-1.07641,-0.898923,1.57037,1.44393,1.38069,-0.00477293,0.770053,-0.464636,-1.00164,-0.454763,-1.26556,0,0.00862091
0.349763,-0.81462,-0.0791913,-1.7765,-1.35767,-0.977925,0.888398,-0.306782,-0.631935,0.130302,0.524251,-0.062867,0,0.00198071
-0.669323,0.70091,1.16609,2.1231,0.896878,1.88457,-0.387933,-0.166796,-1.0639,0.278965,0.509627,1.12008,0,0.00764872
-0.401574,-0.607446,-0.590171,0.759983,-0.0479837,0.0618068,-0.753135,-1.30666,-1.50077,0.489749,0.91859,0.86265,0,0.00709629
0.244416,0.849818,0.261814,0.369039,0.552493,-0.272261,-0.395376,0.308698,-0.575238,0.708255,0.484501,0.896088,0,0.00365478
-0.938801,0.152707,-0.504876,-0.816154,-0.341115,-0.801688,-0.352937,-0.346089,-2.00927,1.14064,1.98452,1.6299,0,0.00319907
-2.11017,-0.946189,-1.77215,-0.17973,1.64517,-0.13918,-0.935267,0.267657,1.21593,-0.7418,-1.43503,-1.68048,0,0.00218565
-0.112959,2.24391,1.34849,0.38283,1.36101,0.207345,0.496799,0.612863,-0.114657,-0.151654,2.65959,2.19514,0,0.00539784
0.163999,0.523611,0.806783,0.760824,0.473218,0.511968,-0.540596,-0.121793,0.246379,0.864286,1.79782,1.55568,0,0.00583813
0.42588,0.196627,0.907443,0.370837,0.417287,0.88521,0.887234,1.27143,-1.04594,2.04461,0.890344,1.0219,0,0.00815747
0.396786,0.622994,1.02012,-2.20146,-0.416181,-0.955454,-1.04074,-0.245087,-1.58692,0.00927883,0.281166,0.531902,0,0.00305324
-0.476235,-0.0990277,-1.62144,0.781083,0.941784,-0.719037,0.630513,0.129893,-0.225636,-0.199673,-0.412457,-0.885448,0,0.00358357
-0.549567,-0.737103,-0.290619,0.943106,0.717209,2.14628,-0.203744,2.10503,1.42631,-0.800925,-0.646978,-2.41854,0,0.0059126
0.803539,1.0155,1.74672,0.484894,0.108227,0.137242,-0.685766,0.700819,0.467735,-0.469377,-0.585941,-0.554223,0,0.00705462
-0.299848,-2.16343,-1.25707,-0.166495,-0.45134,-0.489118,-0.733423,0.348398,-0.275297,0.354159,0.544598,0.104154,0,0.00158665
0.261598,0.449904,-1.34654,-0.424291,0.638922,-0.486158,1.06679,2.05142,0.397633,-0.738895,-0.671875,0.231634,0,0.00278474
-0.868758,-1.08557,-0.885985,-1.6449,-2.31281,-1.00101,1.08576,-0.569854,0.786042,2.49942,0.724687,-0.120954,0,0.00115221
-0.213532,-0.750133,-0.779642,0.303463,0.673904,1.16162,0.198912,-0.599689,0.470061,-0.57219,-0.567668,0.777388,0,0.00811652
0.425041,-0.613303,-0.792552,-0.0701631,0.359677,0.502459,-0.711908,-0.653336,0.575305,0.151137,-0.850859,0.0411733,0,0.00436549
-0.616708,-0.249836,0.00975155,-1.31183,-0.682384,-2.12698,-1.37613,-1.50316,-0.694027,0.0897575,-0.475995,-0.366188,0,0.00293289
-0.858508,1.05324,-0.387087,-0.366736,-2.22129,0.730521,-0.25493,-0.625161,1.60372,0.645255,1.34095,0.384783,0,0.00205991
1.53953,0.627858,-0.17021,-0.091251,1.31127,-0.411391,0.0630631,-0.0170027,-1.49188,-1.19968,-0.154549,-0.658718,0,0.0101973
-0.0802126,1.01235,-1.15212,-0.800394,-0.936132,-0.635215,0.350304,0.555771,-0.0428656,0.288729,-0.848366,-0.494555,0,0.0024408
-1.05762,-2.71547,-2.26254,1.0514,-0.537374,-0.405061,0.71672,-0.529116,1.52567,0.589458,-0.565979,0.569421,0,0.000505366
0.890344,2.11541,2.21525,0.981395,-0.293953,1.65156,0.597414,-0.602119,0.568865,0.337202,-0.543047,1.09679,0,0.00570969
-0.348817,0.803897,0.416549,-0.44978,1.32036,0.315207,0.144118,-0.131849,0.658049,1.20732,0.260253,1.32664,0,0.00642172
-1.05325,-1.07306,-1.35472,-1.84134,-0.727973,-1.33694,-0.0765161,-1.26043,-0.895981,-0.290534,-0.637375,-0.519997,0,0.00135071
-0.665347,-0.416224,0.302333,1.35151,1.49646,0.90181,0.147197,0.451628,-1.36326,-0.633418,-0.699281,1.08328,0,0.00494193
-2.49875,-1.14201,-1.84266,0.597022,-0.620997,-1.58454,-1.07206,-1.81291,-1.08336,-0.799924,0.152986,-0.225618,0,0.00121873
0.0977983,-0.563215,-0.929638,-0.214238,-0.403448,-0.264797,0.838274,0.226219,0.408277,-0.0639083,-0.646557,0.0200672,0,0.00199882
0.72667,-1.86488,-1.38434,-1.30754,-1.46184,-1.21636,1.42103,-0.455953,2.05825,-0.811321,1.39821,-0.423369,0,0.00160776
-0.0386536,-0.645637,-0.405282,-0.892895,-0.508332,-0.347662,-0.5318,-0.0162731,-1.31349,1.05983,-0.464744,0.595192,0,0.00281065
-0.27854,-0.739687,-0.499881,1.25484,1.85771,1.2288,1.33012,2.4461,0.205843,-0.548633,-1.30386,-0.397446,0,0.00717285
0.408731,0.267009,0.174315,-0.525708,-1.03956,0.632827,-0.338828,0.238871,-0.240456,-0.699891,-0.883656,0.745964,0,0.00717441
0.485517,-0.849359,-0.204167,-0.640081,-1.34642,-1.5901,-0.443465,-0.0860433,0.402245,-0.564502,-0.0651687,0.780977,0,0.00251723
0.875119,0.317231,0.963951,0.564121,1.8991,0.489561,-0.429556,-0.217573,-0.0639336,1.47389,0.760926,1.23677,0,0.00548127
-0.483797,-0.574003,-1.31384,-0.436563,0.775361,-0.0286867,1.12269,0.624008,2.56436,0.543003,-0.56255,0.653423,0,0.000965793
-1.14377,-1.46037,-0.39709,-1.77376,-0.280072,-0.747772,-2.49283,-1.70416,-1.11677,-1.05573,-1.38911,-1.26248,0,0.00331277
1.37392,1.69712,2.20446,-0.596239,1.67128,0.59165,2.03189,2.2679,3.0794,0.512673,-0.598049,0.404178,0,0.0103253
0.600273,-0.276079,0.797772,-0.111496,0.262542,1.77826,2.13585,3.36297,1.47939,1.69284,2.32919,2.60341,0,0.00125368
-0.434828,0.58961,0.628957,0.72314,-0.918889,-1.19777,0.041855,0.135131,0.00203005,0.176979,-0.0131383,0.777316,0,0.00989195
0.981809,-0.0490722,-0.423265,1.13389,0.456907,0.0825273,1.40417,2.94297,1.51594,1.41478,1.67661,0.0976896,0,0.00275584
-0.840354,-1.45907,-0.206725,0.500144,-0.0766788,0.250617,0.992012,0.232237,0.787241,-0.103985,0.595877,0.0264293,0,0.002519
-0.000957128,0.629878,-0.353126,-1.50534,-0.858921,-2.52264,0.132168,2.36562,1.10021,-0.528807,0.550243,0.165963,0,0.00203749
-0.596202,0.466366,0.652712,2.53296,1.57837,1.13158,-2.58156,-2.88819,-0.458133,0.54449,0.877133,1.60853,0,0.0128206
-0.657344,1.02114,1.38727,-0.0366754,-0.412244,-0.320726,-0.00588334,0.403537,0.240177,-0.0970642,-0.487502,1.07809,0,0.0042576
1.83561,1.17173,1.58883,0.594029,1.20127,2.52692,0.956235,0.18032,-0.576423,-1.22322,0.480078,0.097384,0,0.0230249
-0.112941,-0.296378,-1.21603,-1.15229,-1.42407,-1.44811,-1.62435,-2.40833,-1.42235,-0.385638,-0.539049,-2.06251,0,0.00220659
1.08742,-0.762721,0.1714,-0.47255,-0.724294,0.558477,-0.805981,0.249367,-0.83288,-0.92866,0.921712,-0.301387,0,0.00561967
-1.14756,-0.698886,-1.30263,1.54114,1.8468,0.572739,0.960832,-0.320824,-0.262968,0.452659,-0.0991013,-0.298158,0,0.0025826
-1.34788,-0.95881,-1.2676,-1.37815,-3.08136,-2.53876,-2.68623,-1.45611,-0.710416,-0.621591,1.41738,1.25931,0,0.000734939
-0.755971,0.411587,-0.654741,0.298362,-0.6058,-1.48534,-0.44593,-0.336811,-0.635249,-0.12332,-0.0531951,0.00170323,0,0.00229813
1.87074,1.41681,1.78965,2.05421,0.701089,0.135898,-1.49045,0.201225,-0.52779,1.30085,1.46414,0.674351,0,0.0087322
0.00793993,0.0687581,-0.0652713,0.00546175,1.41108,0.398082,2.04455,2.14925,0.893561,-0.458248,-0.128217,-0.133883,0,0.00115957
-0.275466,-0.00143633,-0.294181,-2.22331,-0.355617,-0.881998,0.850827,0.0512302,1.14153,2.50462,0.553107,1.98734,0,0.000945473
-1.23949,-0.270969,0.173462,0.231494,0.663396,-1.35813,1.04552,1.02067,1.49707,-0.513676,0.0133567,-0.619202,0,0.00222598
-1.40548,-2.4065,-1.30775,-0.105964,-0.366539,0.0292106,-1.45911,-0.462166,0.32461,-0.670759,0.0328637,0.318962,0,0.00113978
0.208304,0.539845,-0.240392,-2.33683,-0.862482,-2.37201,-1.94692,-3.09825,-1.86643,0.815966,-1.89103,-1.73882,0,0.00421669
-0.983109,-1.10354,-2.52752,-0.564861,-1.71789,-0.474031,-0.127599,0.634373,-0.886078,-0.20392,0.535556,0.71508,0,0.00111554
-1.00505,-0.137741,-0.516661,-0.693387,0.0180991,0.426757,0.131219,-0.452539,0.511568,-0.058403,-0.31934,-0.358543,0,0.00287211
-0.0702337,-0.270462,0.610957,-0.71767,0.280949,-0.940532,-0.632797,-1.75719,-0.964703,0.0408277,0.286786,0.627019,0,0.00241977
-0.8039,0.251046,0.807617,0.505798,0.933977,1.19318,0.103732,0.750133,0.777934,0.742419,-0.13322,0.495959,0,0.0051607
1.92911,0.000821679,-0.546967,0.763533,1.8825,-0.0347807,2.34382,-0.00108544,0.855584,0.363699,0.466573,-0.225225,0,0.00914866
0.304926,-0.986974,0.711742,1.47685,1.82322,0.239521,-1.46637,-1.07613,-0.78278,2.03895,1.27749,0.456831,0,0.00574831
0.459737,0.69243,1.11928,-0.480925,0.540501,0.388942,0.982093,-0.25596,-2.01736,0.808053,0.755472,0.813558,0,0.0119104
-2.60124,-2.41195,-1.34847,-0.740561,-0.875607,-1.09846,-0.381803,-0.728312,-0.713523,-0.0762555,-1.7529,-1.49675,0,0.00186115
-1.59586,-1.47289,-1.32591,-0.153345,-0.0715024,-0.925946,0.238222,-0.493565,-0.317055,-0.746029,-0.427098,-2.18727,0,0.00212356
0.57366,0.809735,0.0357691,0.0288013,0.0478374,0.141275,0.155971,-0.97061,0.77474,-0.356901,0.381438,0.567432,0,0.00395365
0.208186,-0.569277,-1.04742,-0.112418,-0.507022,-0.67642,-0.583594,0.493818,-0.345019,-0.430663,-0.288702,1.03286,0,0.00126904
-0.44682,-0.402737,1.67765,-1.24784,-0.976176,-0.746288,-0.565219,0.98983,-0.583249,-1.24963,0.176592,0.165133,0,0.00451561
-1.65584,-0.921478,-0.575477,-0.288611,0.723933,1.27834,0.473065,0.297767,0.611721,-0.713547,0.681943,-0.373661,0,0.00291145
-1.99622,-1.51032,-0.494093,0.108692,-0.681332,-0.43594,-3.14522,-1.31553,-1.63997,-0.158393,-1.0361,-0.179844,0,0.0023666
-1.12488,0.207047,1.13844,-0.342411,-1.23838,1.02104,0.425241,-0.669558,0.148982,0.227387,-0.905746,-0.424235,0,0.00455367
-1.30907,-1.9437,-1.37036,-0.718037,-0.650632,-0.454807,-1.13294,-0.929134,0.0617295,-1.03574,-0.852425,-0.278439,0,0.00136574
0.247522,0.429577,0.741923,-0.168834,-0.675956,0.271005,1.15269,0.876228,-0.0105199,0.726367,-0.0721749,-0.180566,0,0.00242734
-0.355628,1.38633,0.148421,0.414674,2.39146,1.3359,-0.234418,-0.175985,-0.652665,0.0388262,0.562184,0.98743,0,0.0110057
-0.0583727,0.376136,0.355047,0.675481,1.02269,1.01293,0.357751,2.26893,1.30021,1.85758,0.767167,1.60189,0,0.00355963
-0.138956,-1.20328,-1.07927,0.70487,-0.268475,0.0614338,1.80887,0.839608,1.77813,0.274997,-0.172703,-1.03517,0,0.00125329
