# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# twelve indicators of four latent predictors plus a zero-inflated Poisson
#   count outcome
# count coefficients 0.35, 0.20, -0.15, -0.10; base mean 1.5
# structural-zero coefficients -0.30, 0, 0, 0.25; structural-zero rate 0.38
# n = 8000, seed = 771
# observed zeros are a mixture of Poisson zeros and structural zeros; the
#   two are not separable from the counts alone
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,recordable_count,poisson_mean,structural_zero_probability
0.0261455,-0.259262,0.666606,-1.0182,-1.09192,-0.506476,-1.05359,-0.408695,1.44369,0.961804,1.04644,-0.0607398,1,1.23119,0.382722
-2.90775,-1.28785,-1.60374,0.0335027,1.24834,0.395448,-1.22419,0.427418,-1.24087,1.32988,-0.419589,0.221295,0,0.867768,0.547643
-1.07695,1.13781,-1.36685,-1.3923,-0.121122,0.136146,2.16434,0.342728,1.30701,0.20834,-0.078529,0.922414,0,0.978766,0.405138
2.31463,2.07998,1.50069,-0.392771,-0.213456,-0.909626,-0.434175,-0.160775,-0.760453,-0.564723,-1.34927,-0.709811,2,3.87007,0.168401
-0.114007,-0.362742,-0.208601,0.161464,-1.4381,-0.284674,0.299922,1.42462,0.547879,-0.00312789,-0.128613,-1.83608,0,1.28904,0.36539
-0.540702,0.767818,-0.016481,0.598241,-0.236058,1.15604,0.580174,1.62399,1.24775,1.60304,0.483748,0.798294,0,1.26539,0.459524
-1.04747,0.136303,0.159781,-0.832964,-1.89717,-1.94957,1.69385,0.714192,0.705981,1.66901,0.0976662,1.88031,0,0.79552,0.453395
0.129684,-1.28603,-1.20145,-1.69923,-0.0622531,-0.339199,0.0491138,0.189944,-0.862804,0.957966,1.22254,1.30116,0,0.856381,0.540393
0.230941,-0.441416,1.26294,-0.430539,-0.172152,0.553237,-0.500084,1.11789,0.184208,-0.0248038,0.717468,-0.186082,1,1.1803,0.409822
-0.410906,0.237008,-0.918116,-1.85004,-0.827582,-1.33546,-0.775355,-0.890027,-1.0791,1.44187,0.0895809,0.734378,0,1.10881,0.443802
-0.338514,-0.679945,-0.504282,-0.25948,-0.296416,-0.844828,-0.564759,-0.556743,-0.913922,1.09867,-0.208334,0.647107,0,1.2882,0.393469
0.596781,0.460182,1.05721,-0.219765,0.0389845,0.543573,-0.254006,0.14497,-1.09902,-1.1659,-0.823817,-0.82716,2,2.34964,0.270974
1.38959,-0.270871,1.46931,0.509572,0.752858,-0.957118,1.11176,-0.653541,-1.47494,1.33196,0.436847,2.0796,0,2.0288,0.410979
-0.759412,-1.05913,-0.974451,1.39757,1.42237,2.33934,-0.113284,0.039496,1.64535,1.81681,-0.337102,0.123622,0,1.36789,0.470093
1.28607,1.61747,0.889749,-0.56311,-1.48314,-1.51883,-1.57462,0.158446,-0.797365,1.24403,0.237881,0.118825,0,1.32808,0.409622
-1.39558,-1.25917,-1.57372,-1.37991,-1.20386,-1.01298,-1.41543,-1.01867,-1.21331,-0.469618,-1.27356,-0.566618,0,0.900523,0.464526
-0.533692,-1.52566,0.31055,-0.786808,-0.173803,-0.556099,1.0045,1.15073,1.26017,0.313457,0.896993,0.647165,0,1.02196,0.456286
-0.969022,-0.243863,1.53445,0.431576,-0.457438,-0.119174,-0.487749,0.606105,0.756131,0.753544,-0.350409,0.461064,1,1.06448,0.441539
-0.428901,-0.422733,0.0770625,0.242445,0.582155,1.14895,-0.911935,-0.247949,-1.64279,-0.920104,0.0969632,-1.03028,0,1.52994,0.404547
0.898645,-1.22398,0.163052,0.0103182,-0.0278022,0.451487,0.393234,0.17264,-0.642686,0.915336,0.759506,0.414589,0,1.1121,0.507696
-0.642173,-0.00353102,-0.101598,-0.397853,-0.854202,-0.483317,-0.357924,0.794186,-0.259794,-1.06359,-1.29959,-0.125804,0,1.58239,0.304879
-1.35961,-0.519576,-1.17674,0.0727901,-0.198101,-0.475304,0.389858,0.0373432,-0.0943856,0.0692069,0.50043,-0.203751,0,0.852293,0.49813
1.11779,0.550192,1.1209,-0.912135,0.102283,-0.292147,-0.0740791,0.0639857,-0.725496,1.60068,0.354045,-0.289113,0,1.77753,0.339858
-0.603458,-0.644505,-1.7798,0.324172,0.275739,0.682137,-2.00673,-0.154134,-1.17323,-0.79395,0.064426,-1.40213,2,1.34829,0.42097
0.481636,0.733173,1.57949,-0.342575,-0.451524,0.109135,0.987955,0.920139,1.2753,1.00137,1.05308,0.788151,0,1.63108,0.369125
-1.55364,0.0314226,0.754507,-1.49899,-1.26678,-1.28223,-0.472809,0.0338198,-0.355277,-0.548264,-0.434453,-0.426219,0,1.06352,0.346953
0.473011,0.577667,-0.230071,-0.0786343,0.130454,-0.417132,0.999672,-0.524899,-0.802938,-1.344,0.336055,-0.363976,1,2.33178,0.326713
0.117789,-0.0358916,1.14509,-1.55302,-1.26386,-0.357954,0.880921,0.122971,-0.413774,-0.652179,-0.795052,-0.821037,2,1.4387,0.330301
0.0694653,-0.780346,-0.524368,0.482498,0.419991,0.645765,0.432179,-0.160346,2.07911,-2.10037,-1.91097,-1.74511,0,1.80286,0.283364
1.4798,-0.119063,0.279807,-0.0774531,-0.561072,-0.800686,1.51614,1.33994,2.45281,0.247797,-0.507507,-0.0262017,0,1.05694,0.363634
0.245739,0.0350182,-0.634066,0.459045,0.935016,-0.477346,0.241192,-1.76687,-0.413628,-0.241414,-0.782685,-0.816901,1,1.24619,0.394795
-0.495532,-0.642446,-1.04165,-0.613248,-2.48243,-1.59062,-1.51238,-0.965806,-1.95342,-0.942874,-0.619781,-1.42828,0,1.19789,0.3244
-2.3326,0.40493,-0.348693,0.094655,1.04966,0.227289,-1.87899,-0.0384094,-1.68629,-0.402695,0.535852,0.665146,0,1.30941,0.470425
-1.53473,0.00223922,-0.487481,-0.250744,-0.655521,0.346619,-1.40051,1.2101,0.241054,-1.77636,0.179376,0.0334996,0,0.829432,0.426725
-1.2281,-0.559155,-0.58953,2.09889,0.30416,0.968451,0.677853,2.10337,0.392645,1.08776,0.850654,-0.11666,0,1.26133,0.450172
1.27668,-1.10571,-0.830812,-0.52973,-2.07876,-1.02682,-1.47328,-0.819401,-2.92743,-0.507703,-1.73668,-2.09313,0,2.02066,0.261499
-1.34131,-0.921654,-1.0589,1.69992,0.0679974,-1.56885,1.6707,-0.248299,-0.0123968,-0.145504,0.286844,0.349869,1,1.17644,0.441279
-0.812723,-0.465404,-0.993552,0.410097,0.98017,-0.815889,0.913934,0.0786903,-0.756885,-0.322465,0.186299,-1.11038,0,0.973396,0.401134
0.180824,1.07771,1.87543,1.96927,1.46434,0.278964,0.9393,0.852944,0.528592,0.959133,1.44467,1.75608,2,2.3747,0.367719
0.826905,0.926838,-0.734061,1.63324,1.2649,0.340194,0.736819,-0.478622,1.3741,-0.992165,0.281397,0.148218,1,1.65212,0.392082
-0.57013,1.08434,-0.631855,-2.15708,-0.586072,-1.9179,-1.61116,-0.633596,0.281283,-1.73321,-0.162767,-1.49518,0,1.35176,0.313035
0.552955,0.564552,1.02,1.74573,1.35587,0.806347,0.409226,-0.996957,0.0729956,1.79078,1.69265,0.583129,0,1.99848,0.434687
-0.0035286,0.517401,1.71415,-0.13887,-0.385666,0.235139,-0.0603692,0.150883,-0.746853,2.46469,1.91062,0.807224,1,1.59989,0.328466
-1.37036,-1.88148,-0.736551,0.498565,0.264228,0.747014,0.993162,0.199103,0.340718,0.694352,0.903537,0.344597,1,0.684938,0.553207
-0.379622,0.641783,-0.548341,-1.10068,-0.918426,-0.385061,-0.119247,0.100406,-1.03813,1.16812,-0.238407,-0.438053,0,1.30099,0.344617
-0.538128,-0.761619,-0.132179,-0.143285,0.202379,-1.81301,-1.46424,-0.851694,-0.291604,-0.658572,-0.159735,-0.112106,0,1.28193,0.425333
1.23568,-0.0224662,0.0356734,0.0966793,0.899847,-0.500557,0.589735,0.9093,0.873749,1.53832,0.634926,-0.581723,2,2.43266,0.327681
0.0828386,-0.175213,0.307366,0.317674,1.02861,1.18556,-0.247722,0.783843,0.477008,0.746524,0.290056,1.21881,0,1.78394,0.429135
0.179648,0.468007,0.810762,1.83632,0.928225,0.783449,0.489431,-0.761252,-0.0647558,1.46777,-0.648302,-0.518204,1,1.591,0.374187
0.727973,-0.972143,0.150736,1.44859,1.34702,2.16773,0.584135,0.325803,0.573147,0.769537,0.684504,0.492422,2,2.2757,0.361503
-0.608045,-0.682117,-0.357687,0.928998,0.492262,-0.783556,-1.30633,-1.60182,-1.20944,-1.20677,-1.19634,0.41178,0,1.23396,0.454383
1.3488,0.825829,1.97291,0.00573645,-0.974301,-0.395533,-0.799789,-1.07073,-0.0557964,0.240724,1.10284,0.667688,0,1.83161,0.345964
-0.558082,1.28319,0.200607,1.31623,0.378171,1.71034,-0.463821,-0.185727,-0.0105357,-0.179674,0.946082,-0.819745,0,2.219,0.360451
1.42609,1.39937,1.26321,1.39864,1.36438,0.375515,2.26061,1.70673,3.41184,0.353365,1.62167,-0.48377,3,2.04652,0.296878
-1.86597,-1.12738,-0.885371,-0.616718,-1.39857,-1.26929,-0.606788,-2.00644,-0.895537,-0.793453,-1.44522,-0.59997,0,0.889179,0.480886
-0.0506311,0.531394,0.543212,2.63124,2.31988,-0.647493,-2.03274,-1.98997,-1.99907,1.80978,0.754774,0.0920769,0,2.5991,0.431374
0.56808,1.03279,-0.0279502,0.0474016,0.0304928,-0.438017,1.1875,1.83714,0.984739,0.379287,-0.232067,0.268471,1,1.38863,0.364682
0.433295,-1.00522,0.893201,0.446816,0.18659,-0.393694,-0.620796,-0.530399,0.138583,-1.18252,0.420678,-1.63835,4,1.66645,0.359934
0.19441,-0.147606,-1.78623,-0.711551,-0.0834047,0.160529,-1.93351,-0.361229,-0.0553491,-0.168847,0.576672,-1.63485,0,1.76782,0.333354
2.18231,0.906475,1.57477,-0.616556,-0.164707,-0.123667,0.334799,0.847083,1.12543,2.72877,0.918197,1.36535,0,1.67956,0.430587
-1.05987,-1.35994,-1.17767,-0.318551,0.381247,-0.333189,-0.779273,0.184904,-0.0615282,0.215185,1.385,-0.373234,2,0.937136,0.471056
-0.51722,0.778212,0.0589383,0.137882,0.337644,-2.58985,-0.788607,0.204948,0.263662,-0.250369,0.307917,-0.893027,0,1.37483,0.348518
-0.673192,-0.0885514,-0.763037,0.259221,0.206262,0.185132,1.51442,1.08128,1.40636,0.195997,-0.515885,-0.34544,0,1.20153,0.391283
1.53944,1.37402,0.446593,0.24386,1.4213,0.0718133,1.276,0.961719,0.459005,0.0359613,0.405719,1.42523,1,1.96791,0.316239
-1.98478,-1.48498,-1.1762,-0.837119,-0.750965,-0.999378,0.281037,-2.0866,0.434699,-0.500857,0.357113,-0.10127,0,0.763578,0.452672
1.7017,-0.0357506,0.860541,0.587969,2.10064,1.06702,0.353231,-0.2109,0.570728,-0.0321272,-0.128824,0.209801,0,2.37337,0.348928
-0.208538,-0.414549,0.0905817,-1.74603,-1.16603,-3.32997,-0.376721,-0.394847,-0.89534,1.1496,0.271456,-0.110937,0,0.535531,0.508704
-1.92016,-0.0321601,0.0969895,0.312172,-0.969353,1.47837,1.71254,0.687704,1.02048,1.31596,0.384118,1.57616,0,1.12737,0.458435
1.10936,-0.51754,1.81352,2.01761,1.34258,1.22786,0.0416711,-0.380516,0.316551,-0.227504,0.0775897,-0.497468,3,3.13493,0.310896
-0.960653,-0.271327,-1.72561,0.633004,0.29052,-0.752576,1.56204,1.45521,1.20239,-0.619412,0.25785,-1.00099,0,1.18574,0.38404
1.94837,2.29916,2.55095,0.810795,0.740176,0.908479,0.338413,-1.05757,-0.460171,-0.2167,0.455504,-0.702153,2,3.66943,0.247021
0.524348,0.461437,0.744102,0.922048,0.668096,-0.0996089,-0.364823,-0.112915,0.134311,1.05382,-0.887565,-0.477237,4,2.30014,0.318507
-0.946231,-1.01332,-0.873157,-0.66394,-0.817863,-1.25415,-0.371171,-0.110417,-0.482973,-0.848761,-1.5617,-1.57779,0,1.17433,0.34817
-0.429034,-0.799175,-0.500348,0.879141,0.416111,-0.907068,-1.07606,-0.748149,-0.884532,-1.26407,-0.988333,-1.31098,2,1.21064,0.387739
-0.569722,-0.507451,0.791504,-0.266406,-0.217209,-0.227355,0.925895,0.0697664,0.473225,1.0011,0.409601,-0.567654,0,0.840359,0.497917
-1.15564,-1.52742,-0.0110887,-0.0369611,0.18847,0.472367,-2.51394,-1.84244,-2.04396,-0.141095,-0.834898,-0.545655,0,1.40883,0.418771
-1.20478,-1.15782,0.0609283,0.567215,0.360042,1.61312,-0.278771,-0.571923,-0.338806,0.425369,-0.369224,1.98464,1,2.41821,0.367175
0.925818,0.366525,0.169963,-0.652074,-0.630357,-0.840844,0.337839,-0.956752,-0.162398,-0.507774,0.0309334,-0.167246,3,1.69765,0.3543
-1.70184,-1.33612,-1.19679,-1.81049,-0.276189,-1.23434,-0.761469,-0.280683,-0.845154,-1.23201,-0.867222,-0.204638,1,0.871614,0.46104
1.29403,0.791451,1.34137,0.613741,-1.48818,0.576663,0.140393,-1.49817,-1.69164,-0.63878,-1.00384,-0.748506,2,2.45459,0.325118
0.492248,1.95708,0.27517,0.837746,0.642533,-0.228479,1.11163,0.436178,0.653098,0.0474976,0.452761,-0.0446159,4,1.71803,0.327169
-0.624699,-1.1257,-1.43807,-2.16356,-1.27527,-0.822652,-0.411565,-1.29621,0.0863264,0.324048,-0.424953,0.641565,0,0.645868,0.47209
1.83464,1.46325,1.44112,-0.451845,-0.366168,-0.343752,0.826881,0.493078,1.01806,-0.453006,-0.104786,0.632022,0,2.15566,0.274183
-2.35489,-1.58179,-0.875749,1.27519,0.795965,0.21565,-0.739747,-0.890406,-1.1839,-1.02666,-0.420548,0.581687,0,0.76893,0.492879
0.00687221,-0.999779,-0.807303,-1.95404,-1.62563,-1.37243,0.466314,-0.772002,0.208758,-0.538365,-0.527352,0.441669,0,0.623903,0.482733
1.02162,-0.663327,-0.0623547,-0.578935,0.519668,0.864807,-0.15068,1.15051,1.14828,-0.182912,-0.25056,0.194953,0,1.29318,0.377282
-0.382278,-2.66696,-1.23775,-0.0291209,0.0792542,0.207848,0.252567,-0.781295,0.234348,-0.377425,-0.040434,1.22168,0,0.76877,0.515776
-0.763019,-1.45198,-0.0347723,-0.210984,0.511,-0.693788,1.03914,0.64413,1.19051,-0.764685,-0.600562,1.07836,3,1.07229,0.393936
-0.535125,0.255915,-0.132511,0.0669941,0.513244,-0.106506,-0.815415,-1.68632,-1.4386,1.40103,-0.746115,0.709813,0,1.52228,0.403342
1.42912,1.94261,0.601024,0.219217,0.168406,0.818826,-1.99631,-1.5268,-2.1122,0.446533,-0.0927009,0.0738274,0,3.13076,0.301975
2.71696,2.15479,0.479136,1.76997,1.3806,1.8842,-0.864123,-0.139257,-0.681136,2.56888,1.15652,1.86559,2,2.85703,0.422661
-1.61979,0.726021,0.270692,-0.561685,-1.22676,-1.64,1.31313,-0.847929,1.74816,-0.709699,-1.19034,0.952624,0,1.1762,0.378631
-0.419113,-0.947776,0.686975,-0.107619,1.7826,1.17853,-1.47334,-0.781563,-0.879291,0.234161,0.662019,1.15733,3,1.7052,0.473418
-1.51424,-0.679018,-1.41926,0.281575,-1.41138,0.13745,-1.0265,-1.13218,-2.32345,-0.495649,0.354038,-0.526868,1,1.14337,0.469882
0.16011,1.2604,1.78419,0.332249,0.25828,1.36853,-0.500023,-1.1194,-2.49565,-0.600192,-0.885046,0.0370117,6,4.24837,0.210431
0.353981,-0.0629764,-0.503625,-1.07479,1.36305,1.42821,0.0119094,-0.372968,0.619369,0.67955,1.15528,0.657181,0,1.23529,0.432088
-0.553051,-0.535659,0.423137,1.01544,1.45702,2.15404,-0.0380989,-0.362974,-1.78127,0.207103,-0.391005,-0.695149,0,1.61662,0.433539
1.13698,1.6794,1.34289,-0.653767,-0.131113,-0.193573,0.927014,1.2976,0.526397,-0.423009,-0.284664,-0.00458355,2,1.90931,0.304627
-0.0998605,0.228858,-0.235668,-0.521633,1.18986,-0.737807,0.00623218,0.659376,-1.09491,1.1453,2.02215,0.674535,2,1.57181,0.457812
0.317117,-0.355099,-0.509172,-0.376606,0.364357,-0.766745,1.49151,0.548743,-0.102662,1.01643,0.222275,0.876865,0,1.27219,0.405709
1.56514,1.26583,0.774362,0.705211,1.25954,2.44084,0.78436,0.391871,1.73943,0.305079,-0.346331,0.402493,0,2.66224,0.283178
0.30009,0.908981,0.503869,0.407598,0.176492,0.281865,1.28166,0.829273,-0.300702,-1.04892,-0.360654,-1.48613,0,1.40239,0.344547
1.03745,3.66941,1.90618,-3.11871,-2.33518,-1.87227,-0.760711,-0.602855,0.365565,0.662101,0.214711,1.26477,3,2.97111,0.228049
0.240012,-1.64381,-2.04887,-0.188876,-0.343404,-0.763739,0.233026,-0.59565,-0.703477,-0.398226,0.0207925,-1.00226,1,0.918253,0.479172
0.664629,1.25973,0.586467,-0.987094,-0.505307,-0.401218,-2.42747,-0.720549,-1.26035,-0.345338,-0.150691,-1.33847,0,2.42227,0.276701
-0.692018,-1.03818,-0.312208,0.197961,0.156771,0.0963698,0.22325,0.685292,-0.355886,-1.75897,-1.26927,-0.883853,0,1.20904,0.388855
0.570767,-0.577737,0.309971,-0.586858,-0.350064,-0.850416,-0.603054,0.868289,0.884749,-0.440309,0.968639,0.519009,0,1.3813,0.394601
0.803279,0.280949,-0.23409,-1.55459,-0.030711,-0.8987,-0.591493,0.391682,0.54171,0.378883,0.151509,0.603192,0,1.41544,0.360832
0.0442639,0.485386,1.2943,0.238223,-0.311515,0.854835,1.50063,0.586641,0.685254,-0.037828,-0.585107,-1.06296,3,2.2371,0.2665
0.760532,0.909942,1.27446,-0.714902,0.171237,0.315482,-0.0848623,1.56583,0.875972,0.890012,-0.324754,2.36737,0,1.23919,0.403494
-0.094348,0.103718,0.614151,-1.25922,-0.129591,-1.33777,-0.692091,0.521578,0.288285,2.23235,-0.623601,0.857695,2,1.5713,0.34442
-0.824891,-0.204374,-0.199365,0.0344777,1.19179,-0.988906,-0.894902,-1.17658,-1.33836,-1.37921,-1.10904,-1.78071,0,1.51992,0.338641
-0.806357,0.790547,-0.0360266,-2.23498,-2.85053,-0.98376,0.259711,0.0435809,-0.414797,-2.49475,-0.733772,-0.943425,4,1.17162,0.336415
-0.566047,0.0937718,0.480024,0.218026,0.38197,0.152875,-0.0267237,-0.0785825,-0.368323,-1.15806,-1.50173,-1.6243,0,1.40235,0.361682
-0.0729151,0.0233163,-0.165586,-1.12603,-0.841896,0.288182,0.115212,-1.29341,0.993776,0.563347,0.906755,1.1869,3,1.25817,0.409124
0.531288,0.88626,1.41736,-0.743441,0.405274,0.907893,0.0480054,0.360843,-0.61564,0.9695,1.5255,0.733094,4,3.01744,0.303349
-1.52597,-0.338285,0.0144566,-0.231269,-0.362566,0.0780376,-0.80289,-1.36011,-0.286419,-0.658339,-0.541791,0.15854,0,1.46565,0.386277
-0.36901,0.507592,-0.992449,-0.833993,0.230194,0.917683,-0.534507,0.777031,0.930693,0.304922,0.370111,0.0371214,0,1.56643,0.357517
0.908771,1.61418,1.90446,-0.0416255,0.965532,1.30587,0.299924,2.71125,2.10445,1.12728,0.679677,0.772562,1,1.81529,0.378147
-1.01071,-0.985786,-1.16973,-0.909489,-1.38597,-1.43228,1.41896,0.83561,0.459231,-0.247054,-0.281807,-0.449936,0,0.674879,0.447091
0.1572,0.663506,0.492611,0.0219932,1.63257,0.788715,-1.48097,0.369725,0.0589241,-0.312322,-0.290528,1.18553,1,2.04003,0.38086
-0.112116,-1.55816,1.00057,-0.00129291,0.242674,1.01356,-0.38151,0.207732,0.322095,2.16031,1.00073,1.66921,0,1.14452,0.498281
-0.673439,-0.34297,-1.66179,1.58278,-0.225898,0.170499,0.587868,-0.496608,-0.0403616,-0.118082,0.471965,0.0647722,3,1.20507,0.407389
0.879282,0.543692,-0.24834,0.718035,0.796288,0.235423,0.253317,-0.155304,1.2554,1.02544,0.313958,0.215678,1,1.50615,0.385656
-0.0304136,-0.795192,-0.203796,-2.37337,-1.68871,-3.36564,-0.778258,-0.656239,-0.697214,-0.822724,-0.816884,-0.859566,0,1.14469,0.337252
0.898952,0.335895,-0.0579899,-1.72545,0.505162,-1.72269,1.27176,0.754438,0.786768,0.97396,0.406688,1.49202,0,0.978643,0.43047
-1.45235,-1.82185,-0.889959,-0.733021,-1.33273,-2.71761,0.521215,0.367896,-1.31616,-0.748603,0.111399,0.0939058,0,0.639063,0.491467
1.87389,2.15825,2.10032,-1.49323,0.029485,-0.478482,1.11373,0.844654,0.478858,0.675052,-0.131362,0.319619,4,2.60688,0.261848
-0.308696,0.409118,0.501499,2.43125,2.02112,1.07025,-0.349527,0.368981,0.886837,0.926022,0.43626,-0.307351,5,1.85716,0.375504
2.26694,0.713928,0.487694,-0.150095,1.1275,0.510209,0.801384,1.15667,0.514653,0.0151228,1.24385,0.791597,1,1.58444,0.339518
-0.467195,-0.351576,1.12727,-0.00414377,-0.376106,-1.57778,0.138954,-0.903364,1.49058,0.135378,-0.0410895,-0.0569348,0,1.22382,0.370369
1.54165,0.550693,0.765265,1.9761,1.969,1.1155,2.05374,0.760506,1.74594,0.990932,0.700276,1.78554,1,2.05924,0.429398
-1.46112,-1.51781,-1.29917,-1.54604,-1.33799,-0.379285,-1.56064,-0.0764138,-1.25386,-1.45237,-1.977,-1.17563,0,1.09677,0.342334
-1.28369,-0.765185,-0.124421,1.26408,0.746978,0.267064,1.29777,0.555613,1.64362,0.468316,-0.661678,-0.838496,1,1.02163,0.389076
-0.973162,-0.0629153,-0.344872,-1.05068,-0.349668,-0.291386,0.445769,-0.20511,-0.307124,-0.661105,0.525286,-1.55503,0,1.01201,0.365513
-0.51733,0.016159,0.533131,-1.98555,-1.15213,-0.204893,-0.421264,0.346797,0.521164,1.51267,0.913263,1.8556,1,0.884502,0.466582
0.278073,0.496176,0.419678,-0.589534,-0.757092,-1.40463,1.02542,0.0773215,1.81639,2.1468,0.23975,0.562988,0,1.09728,0.422113
0.489638,1.55964,1.28129,1.04407,0.192352,-0.338167,-0.613306,-0.180765,1.77506,0.611484,0.543727,-0.640921,4,2.08945,0.313357
-0.648204,0.00511196,-0.686931,2.67263,2.27665,0.893723,0.160606,0.938846,-0.108793,0.34682,-0.315956,-0.538358,0,2.11266,0.363259
-0.903521,-0.567289,0.467759,1.19231,-0.634319,0.285498,1.74866,1.1232,1.1865,-0.911031,-1.24761,-0.0961257,2,1.49172,0.343735
0.253123,-1.13011,-2.204,0.757214,1.42577,2.56355,-0.502679,-0.193644,-0.723377,1.90913,1.56216,1.88596,3,1.87294,0.456697
0.312116,-0.69696,-0.208823,-0.201997,-0.697271,-1.75073,0.11341,1.38542,0.18311,-0.529808,-0.306506,-1.39851,0,1.14976,0.328421
0.71783,2.31838,1.66406,-0.133428,-0.288821,0.399299,0.0134571,-0.184086,0.493681,1.16049,2.48304,0.989728,0,2.20828,0.356196
-0.636026,-1.40508,-1.27675,0.596507,0.439913,0.326751,0.0898872,0.545656,-0.0860583,0.605426,0.706619,0.628784,0,0.822909,0.523502
0.979658,0.16187,2.05098,0.443755,0.586594,-0.313713,0.885341,-1.32238,-0.609561,-0.753509,-0.792639,0.0795174,5,2.92228,0.27706
-0.759087,-0.166479,-0.716376,-0.157944,0.525481,-0.16993,-1.0206,0.95079,-1.09802,-1.63429,-2.26604,-1.79272,0,0.909234,0.379958
2.75258,2.9615,1.83878,-0.000869508,0.210902,0.145816,-0.713295,0.185398,0.852731,1.23837,0.581519,1.96637,3,3.24391,0.259751
0.217586,0.369999,0.179256,1.1254,-0.0813815,-0.19997,-0.231535,-0.376878,0.170315,0.068155,-0.517767,-1.0512,5,1.6436,0.344061
0.419731,0.248124,1.35603,-0.507433,1.02513,0.197872,-0.183256,1.42102,0.768758,0.764714,-0.058973,-0.216396,0,2.57738,0.283126
1.84214,0.706757,-0.0882568,-1.95016,-0.630492,-0.736635,0.219596,0.383367,-0.985379,0.513524,0.690149,-1.22802,1,1.6537,0.346206
-1.85834,-0.995561,-0.257785,1.05678,0.501367,0.0152993,0.503456,0.0551225,0.17551,-0.383415,0.301993,0.604096,0,1.0487,0.506371
1.70497,2.12189,-0.424445,1.19113,0.112153,0.295728,0.444888,0.0434075,-0.414303,0.304716,1.86573,2.55513,2,2.1446,0.368134
-1.17813,-2.07715,-1.89921,-0.89266,-0.923433,-1.1003,-1.29421,-0.0292538,-1.22979,-0.167719,0.104303,-0.0112585,2,0.677356,0.463244
1.28634,0.172633,1.24836,0.617957,0.93834,1.25559,0.112652,1.49844,0.444182,0.498957,1.62246,1.93407,0,1.79598,0.373025
-0.400753,0.442125,1.09037,-1.45086,0.0412446,-0.0437943,0.0642913,0.635535,-0.287635,-0.372442,-0.115006,-1.62063,1,1.42154,0.363378
0.243793,0.74913,0.200017,0.731273,0.748545,-1.18053,0.822979,0.14988,1.06136,2.7937,2.86442,2.04644,0,0.87017,0.569449
0.976593,0.401671,0.310364,-1.21852,-0.177764,0.104604,0.291198,0.683311,1.12452,1.0215,1.10117,0.362407,0,1.2706,0.391568
-0.0211942,0.538868,0.364927,-1.60771,0.267684,0.0237679,0.161735,-0.524606,-0.16278,0.383212,-1.20637,0.691666,0,1.76103,0.321324
-0.0304274,-1.14491,0.326072,1.12024,1.07716,1.46602,3.28381,2.15273,1.47768,2.58917,2.00409,1.62377,0,1.15109,0.470629
1.19662,-0.0965276,0.805683,0.991006,0.0881928,0.656574,0.609472,-0.15914,1.17429,-0.256964,0.437008,-0.78485,0,1.90986,0.334372
1.04658,-0.189332,-0.456599,0.2508,1.40763,-0.718534,-0.133251,-0.910064,-0.484677,0.631962,0.544452,-0.0411343,3,2.01168,0.373885
0.759346,0.24489,0.0300362,-0.277458,1.37964,0.664427,0.70245,1.46541,0.690475,1.773,-0.634317,0.825798,2,1.95699,0.386441
-2.65261,-2.12538,-1.77543,-1.95575,0.727179,-1.14234,-0.653519,-2.13767,-1.50767,0.0449054,-0.699071,0.294927,0,0.62512,0.559761
0.374808,-1.09434,0.483393,0.238523,0.141273,1.34077,-1.29183,-0.976903,-1.08618,-0.232439,0.632715,-0.734835,0,1.24181,0.467632
-2.02714,-1.33063,-1.1382,-2.04779,-1.57965,-1.67143,-1.12411,1.2883,-0.270941,-0.343666,0.737088,1.26549,0,0.498664,0.560452
1.21921,1.53595,1.69425,1.09866,0.673467,0.219849,1.83105,0.741927,0.802775,0.621073,0.857001,0.91296,0,2.41105,0.320289
1.63061,2.44109,1.97595,0.3232,2.03353,-0.802589,2.29564,1.79687,0.81384,2.20018,1.88406,1.93673,4,1.89131,0.361934
1.89244,2.08053,1.11876,1.37281,0.190607,0.0520725,0.322777,1.05614,0.158933,0.752196,-0.626087,-1.26121,3,2.09958,0.308288
-0.543314,0.648242,0.239085,-0.907884,0.352955,-0.702393,-0.696139,-0.624152,-1.49315,-0.258848,-0.577949,0.991589,0,1.60275,0.357913
-0.501886,-0.36303,-0.902265,-0.613585,0.237481,-0.490735,0.851117,0.363165,0.7356,0.49017,-0.0622592,0.326216,0,0.995799,0.452299
-0.135269,-0.102702,0.683922,-0.514594,-1.18869,-1.49448,-0.36463,0.32549,0.147377,0.265283,-0.0124573,0.549275,1,1.24615,0.311527
0.391884,0.0957117,-0.379596,-0.214727,-0.487469,1.07467,-0.551591,0.327661,-0.23919,-0.480135,-1.00886,-0.540164,1,1.03311,0.429531
-0.969356,-1.16609,-1.1141,1.77697,-0.0545611,1.91994,0.804891,0.434023,0.580134,1.22636,0.469894,-0.00255151,0,0.906243,0.54102
