# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# generating model: five standardized latent variables, three congeneric
#   indicators each, all loadings 0.75
# structural paths into 'Risk': UnsafeActs 0.45, OperationalStress 0.30,
#   SystemCondition -0.25, SafetyResponseCapability -0.20
# exogenous latent correlations: 0.35 between every pair
# n = 1200, seed = 20260903
# columns prefixed 'latent_' are the generating latent scores. They are
#   never observable in real data and are included only so that examples
#   can compare an estimate against the value that produced it.
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,risk_1,risk_2,risk_3,latent_UnsafeActs,latent_OperationalStress,latent_SystemCondition,latent_SafetyResponseCapability,latent_Risk
0.32616,-0.67315,1.49507,-0.554758,-0.774262,-0.796257,-1.67237,-1.96461,0.172162,0.462124,-0.0514001,-1.13983,1.34272,-1.79279,-0.540583,-0.444156,-1.04355,-1.89583,-0.557571,-0.178986
0.981124,0.882665,1.6247,0.135133,-1.21359,-0.0271831,0.319552,3.31944,0.423957,-0.313843,-0.533633,-1.03324,0.0427773,0.797385,0.169226,0.865479,0.015044,1.46134,-0.583284,-0.090743
1.49115,-0.178728,-0.539938,-0.598074,-0.364965,-0.217915,1.66538,0.227381,-0.0961888,0.684887,-0.235533,0.668945,-1.37298,-0.949694,-0.782514,0.0932453,-0.433039,0.881851,0.37755,-1.12168
0.935875,0.52053,0.231233,0.228622,-0.684206,-0.162966,0.141007,1.40466,0.996153,1.44655,0.613932,1.14235,-0.913793,-2.28575,-0.603514,0.00715442,-0.594929,0.757552,1.33272,-1.37574
0.178363,-0.353071,-0.683287,-0.431451,-0.514282,-0.559773,0.295329,-0.512521,-1.06621,-0.111047,0.719883,1.12057,-0.352211,-0.127423,0.231866,0.228544,-1.31049,-0.194489,0.431941,0.0662256
0.710028,0.839208,0.829342,-0.0384005,-0.22285,-0.532983,-1.75366,-0.812333,-1.29463,0.097845,0.279949,0.0110827,0.926872,-0.0460943,1.21286,0.107273,-0.318122,-1.25967,-0.159919,0.680208
0.135297,1.27121,0.51399,1.0561,2.48797,1.11915,-0.342146,-1.85267,-1.06867,-0.668435,0.850902,0.308413,0.680089,1.49357,1.62323,1.42267,1.81705,-0.703731,0.234721,1.29147
0.710947,-0.0104629,1.63348,0.191465,-0.696378,-0.15236,-0.997659,-0.458034,-1.04188,-1.44884,0.021606,-1.1118,0.926991,2.24319,1.26315,0.97176,-0.673647,-0.973135,-0.309489,1.66789
0.547748,1.7497,2.05692,1.49056,1.0531,0.710082,1.21851,0.609677,4.05715,0.879441,0.749398,0.66491,0.121546,-0.407003,0.534339,2.11695,0.87905,2.49088,1.55307,0.415624
-1.32072,-0.384599,-0.675958,-1.39792,-0.941503,-1.1003,-0.79076,-0.524642,0.0357306,-1.71869,-1.09196,-1.23499,0.554148,0.697604,0.452452,-0.587727,-1.64428,-0.724456,-1.12927,0.381998
0.456774,0.421481,-0.533271,1.05585,-0.0585448,-0.197645,0.0723946,-1.11624,0.356755,0.442506,-0.0882139,0.391435,0.235713,0.820386,1.51997,0.578092,0.479965,-0.849297,0.675944,0.815524
1.00644,1.90214,0.440436,-0.419113,0.178477,0.898536,-0.287044,0.90309,-0.487933,0.948866,-1.02455,-1.9486,1.26694,1.36183,1.51401,0.6445,0.238307,0.508285,-1.32307,1.56424
0.875794,0.337946,1.35054,-0.209368,1.64445,-1.17387,0.0635084,1.2936,-1.57832,-0.278499,0.564978,0.417936,-0.576037,1.42527,1.00398,0.717561,0.407097,-0.649526,0.0921409,0.385692
-0.416176,-0.849939,-0.671244,-0.443181,1.05333,0.826658,0.796267,0.134225,0.363289,-1.0924,-1.31542,0.361502,-1.6031,-1.95252,-0.105917,0.0954541,-0.0626848,-0.201172,-0.223187,-2.26386
-0.768957,-0.0658362,-1.20735,0.187807,0.181196,0.688322,0.915115,0.281766,0.430053,0.792227,0.630376,-0.338122,-1.58665,-0.977259,-2.6536,-1.52134,0.31238,0.676172,0.435264,-1.9043
-0.289596,-0.471649,-0.194874,1.67068,0.717161,0.663825,1.01779,-0.0216386,-0.0568651,0.366275,1.19814,-0.465184,0.566066,0.904769,-0.462948,0.0139203,1.27213,0.0330073,0.392356,-0.531103
-0.280768,-1.42027,-0.890015,-0.0135974,-0.921154,-0.249095,-0.825843,0.411009,-1.50432,-0.0607687,0.902343,2.01652,0.547995,-0.732254,-0.231785,-0.857608,0.419464,-1.29371,1.17937,-0.169719
-0.246594,-0.00876657,0.38953,-0.292677,0.287928,-0.175657,0.421208,-0.0161104,0.1335,-1.33479,-1.41714,-0.270873,0.00608739,1.09449,1.9422,0.782926,-0.388721,-0.736402,-1.39593,1.91715
-0.0789945,0.976682,0.525533,-1.07308,-0.794272,-0.483867,-0.359422,0.913809,0.781885,0.134718,0.163628,-0.779812,0.167649,0.602857,0.29372,0.433034,-1.21259,0.114221,-0.0751814,0.202441
-0.99811,0.292307,-1.11408,0.933483,-1.41046,0.459712,0.679086,-0.430402,-0.519687,0.353986,0.138402,-0.0317985,1.43431,2.6357,3.58427,-0.519329,0.0776933,-0.429358,0.114607,1.88302
0.2512,-0.310922,1.27624,0.898421,0.809644,0.273402,-0.688189,-0.305793,-2.23233,0.00445344,0.314989,-0.492953,0.0938419,-1.4963,-1.59978,0.221169,-0.579269,-1.84167,-0.369754,-1.31239
0.115579,0.437874,0.742439,-0.0193499,-0.117999,-0.573529,-0.853135,0.273324,-0.603059,-0.831747,-0.507151,-0.52831,0.252629,0.958668,1.68954,0.906413,-0.171768,-0.884842,0.250834,0.777347
1.04866,0.991874,2.0824,0.725485,0.299045,0.462567,-0.783719,-1.20979,-0.354498,-1.27974,-2.4443,-0.919664,0.848448,1.05962,0.530823,1.45495,0.858804,0.332216,-1.25992,1.31919
0.21571,-0.248584,-0.17249,0.0660396,0.5992,0.0445295,0.696326,-0.383709,0.388873,-0.957688,-1.71034,0.208264,0.227934,-0.200396,-0.589517,-0.138959,-0.0523825,0.0907253,-0.985335,0.133359
-0.222042,-1.47543,-1.64031,-0.47396,-1.14374,-0.436126,1.90894,-0.107949,0.967665,1.10633,0.443593,1.13704,-0.35361,-0.441845,-0.182412,-0.664929,0.199394,0.780512,1.3379,-0.0372326
0.644093,0.572557,0.0255517,1.43213,1.26035,0.575281,0.543816,0.6428,-0.013475,0.711686,0.499226,2.28495,-1.36048,-0.0867916,0.188471,0.186298,1.158,0.11802,0.33343,-0.762225
1.06232,1.46932,2.74543,0.619449,-0.258326,-0.663733,1.05694,0.219788,-0.199063,-0.571934,0.801516,-0.715182,1.53993,2.10799,2.50049,1.04099,-0.396741,0.304519,-0.823148,2.51848
0.726682,1.26024,1.09164,-0.291059,0.454482,1.07432,1.22379,0.746239,1.17802,0.357807,1.25556,0.55172,-0.326219,0.649669,0.256678,1.26161,1.48048,1.03084,1.28239,0.672535
-0.420504,-0.62797,0.0525433,-0.407672,-1.25514,-0.351792,-0.586759,-0.679521,-0.29707,0.0227805,-0.426945,-0.543242,2.21259,2.47438,0.85541,-0.218082,-0.880124,-1.03141,-0.2035,1.90465
0.546391,1.30999,1.15159,0.519547,0.994075,-0.238252,0.713304,1.64122,0.523121,0.980083,1.53766,1.54987,0.364782,0.968961,-0.00290293,1.13168,1.24784,1.05814,0.782364,0.281293
-0.162785,-0.507989,-0.0839382,-0.579503,0.369643,-0.371488,-0.909351,0.384936,-1.34564,-1.78215,-1.06887,-1.43672,2.22921,0.0774701,1.79961,-1.04068,-0.075586,0.0631255,-2.12876,0.827499
-0.564244,-0.860421,-1.6816,-1.09175,-0.740281,-0.520032,-0.0960661,-0.476491,0.234297,0.150337,0.606656,0.93104,-0.701017,-1.05059,0.0101503,-0.85693,-1.08184,-0.265663,0.776867,-0.590231
0.607502,1.71501,1.63319,1.07213,1.23126,1.01468,2.20954,1.14125,1.13437,1.09176,1.13596,-0.268163,-1.38277,-0.0615094,0.859878,1.98071,0.531282,1.39754,0.985371,-0.134251
0.240667,-0.256643,1.57807,1.75955,0.878367,0.625556,0.775897,0.735629,-0.503488,0.674424,0.892368,1.28212,0.694763,-0.152982,-1.1041,0.56428,1.70602,0.70177,1.072,0.674723
-0.900579,0.00349835,0.215149,0.289118,0.0431581,0.64934,1.80844,1.42494,0.339919,1.25222,2.32773,0.699651,-1.45882,-1.44538,-2.32399,0.0417056,0.218778,1.61154,1.45755,-1.28045
-0.498933,-1.64216,-0.00902157,-0.293395,-0.407533,1.29923,-0.0115123,1.0714,0.106356,-0.0876537,-0.417416,-0.0499788,0.205413,0.282666,0.0827104,-0.457476,-0.205153,-0.27184,0.21372,0.2608
0.247269,0.0641892,0.156534,0.521502,0.321938,1.03323,-0.665555,0.0166918,-0.497637,-0.47513,-1.84161,-1.9193,0.37597,0.739049,-0.887397,0.587357,1.29874,-0.175269,-1.68562,0.785447
1.24474,-0.233309,0.253048,-0.396944,0.429749,0.373101,-1.7064,0.286375,-1.94385,-0.969034,-0.93463,0.0208449,0.215377,0.195081,0.81961,-0.0359671,0.0873684,-1.16639,-0.536126,0.508294
2.28112,1.03705,2.14044,-0.0104473,-0.230348,-0.196782,-1.07041,-0.233674,0.492266,-0.507306,-0.272815,0.408727,0.870871,0.516271,0.464375,2.64162,-0.213655,0.0761021,-0.370569,0.154954
-0.778615,-1.52396,-0.81287,-2.96872,-1.80737,-1.4022,-1.20241,-1.19748,-0.14329,-0.100849,-0.47834,0.467733,-1.40661,-1.13112,-1.84587,-1.16692,-2.10843,-1.41544,-0.143767,-1.87615
1.58469,0.547067,0.545973,0.910546,-0.239237,-0.354759,0.553473,0.835037,1.53068,2.19807,0.500115,-1.03388,-0.883745,-0.176086,-0.774431,0.719453,-0.164767,0.655605,-0.143019,-0.983461
-0.0503226,0.245799,1.13864,-0.634788,-0.250715,-0.864869,-0.0284125,0.142376,-0.0377387,0.900607,0.631488,1.46219,-1.28882,-0.218892,-0.441425,0.64632,-0.326249,0.255936,0.621836,-1.08113
-0.675451,0.932732,0.0403942,1.21142,0.420452,1.60724,0.486735,0.971573,1.23681,1.2076,-0.762979,-0.105341,-1.06943,-0.485356,0.875566,0.431314,1.25422,0.853875,0.0155736,0.358092
1.13301,0.4736,1.14374,1.75972,1.07112,0.481885,0.78501,1.23985,2.00012,1.38577,0.998214,1.54176,-1.18267,-0.517252,-1.07576,1.88518,1.27899,2.20861,2.0704,-1.32232
-0.10094,0.567458,0.0586471,1.24745,-0.140844,0.0331332,0.906783,0.280332,0.787491,0.563495,2.39149,1.52466,0.29088,-0.376584,0.499527,0.523158,0.735049,0.63876,1.27812,0.0783533
1.33369,0.396338,-0.604421,0.781189,-0.0194947,-0.519132,1.10854,-0.792026,-0.0199397,1.43519,0.553656,-1.02656,-0.243139,0.219881,1.10845,0.881254,0.132757,0.150863,1.06028,1.26131
2.23541,2.23741,1.49699,1.67108,2.05421,2.18826,1.53499,-0.04298,0.277193,0.111977,1.02251,0.940385,1.27138,0.385248,-0.53864,2.08773,2.64082,0.96752,-0.0658907,0.430436
0.706604,-0.518776,-1.45277,-1.4955,-1.85374,-3.93624,-0.76455,0.0367943,-0.921005,-2.06457,-1.78989,-0.695642,-0.879709,-1.61023,-0.785563,-0.781023,-2.98256,-0.790381,-2.06127,-1.17122
-3.06887,-3.53089,-1.11904,-0.424292,-1.28973,-0.864785,-1.41642,-1.8024,-2.63481,-0.40516,-0.956006,0.637188,-0.612067,-1.34525,-1.41802,-2.95674,-2.04727,-2.6399,-0.574994,-1.41959
0.192863,0.733788,1.11529,1.25067,-0.114158,-0.796159,1.19506,1.23004,-0.394467,0.570033,-0.0597254,0.824521,-0.873345,1.16487,1.04943,0.980235,-0.41209,1.21484,1.08706,0.472166
-0.629595,-0.582246,-0.279112,-0.131655,0.350836,-0.541744,2.10737,0.0389384,0.59592,-0.190022,-1.21097,0.623504,1.01173,1.56527,0.918403,0.0174801,-0.263934,1.13312,-0.0562824,0.424898
2.1155,1.14853,3.23263,0.956799,1.52825,-0.141506,-0.524777,-2.29531,-0.686009,-0.462636,0.228429,-0.431671,1.50625,0.366994,1.13868,1.93848,1.14553,-1.56337,0.122607,1.13433
1.32101,-0.136935,1.07445,0.93008,0.703517,1.64397,1.6005,1.81301,0.94187,-0.385907,-0.465469,-1.0076,-0.068352,0.868779,0.194205,1.42549,2.23754,1.74702,0.0588501,0.392184
-0.428694,0.257358,-0.0381677,0.122219,-0.119307,-0.405899,1.01977,0.752391,0.442654,-1.17757,-1.02445,-1.61726,1.04175,-0.0267266,-0.133742,0.31535,-0.0813282,1.34276,-0.975429,-0.187377
-2.41014,-0.679315,-1.09625,-0.330162,-0.401789,0.505745,-1.05031,-0.273509,-0.975405,0.402181,0.439088,-0.0655462,-0.918827,-1.33717,-0.747856,-1.02292,-0.176313,-1.50158,-0.305135,-0.570074
0.244741,0.285268,0.291085,-0.0299754,-0.596668,-0.240494,-1.82013,-0.48989,-1.86224,-1.90994,-0.978931,-0.850186,1.19528,0.344189,-0.713523,-0.0833855,0.0235516,-0.996483,-1.57308,0.342742
-0.733842,-1.4921,-0.394763,-0.767011,0.698631,-0.276871,0.324172,0.0309876,1.33035,0.0959985,-0.0439485,-0.281921,0.273347,1.11322,0.34645,-0.516156,0.9237,0.437161,-1.06564,0.35177
0.103049,-0.0588757,0.0858143,-0.497927,0.175586,0.433412,0.00364744,1.32829,0.970914,-1.05425,-0.332909,-0.715663,0.217746,-1.45575,-0.557203,0.11534,0.101554,0.485839,-0.0702847,-1.4528
0.300588,-0.325711,0.343042,0.288021,-0.561029,-0.120277,1.45115,2.41035,2.10951,0.841705,0.30792,-0.0938884,-0.387258,-0.517482,-1.42545,0.100297,-1.0014,1.5977,1.05663,-1.02185
0.602775,-0.831753,-0.37062,-0.812964,-1.58917,-1.01559,0.325551,-0.882966,0.0911152,-1.13716,0.222599,0.488839,-0.622808,1.3372,0.875418,-0.179898,-1.03387,-0.677065,0.531298,0.804692
-0.416384,-0.752889,-1.84189,-0.744006,-0.696708,-0.0907968,-1.70094,-0.437151,0.991724,1.46702,-0.0892036,0.164628,-1.25428,-0.904553,-1.56834,-1.80769,-0.649468,-0.7635,0.492196,-1.32963
0.716742,0.683708,2.14533,-1.9942,-0.813247,-1.07491,2.38094,0.995932,1.35999,1.21367,2.08743,1.91231,-0.80735,0.318707,-0.120947,1.73439,-0.933738,1.75232,2.16678,-0.672575
0.337882,1.74071,0.41978,-0.0932801,0.69217,-0.659723,0.509146,-0.416477,0.672464,-1.02584,-0.425487,0.586678,-0.227369,-0.0602254,-0.321837,0.290064,-0.271623,-0.100796,-0.838307,-0.0649007
0.26296,0.574648,-0.173927,1.64802,1.45452,0.243378,-0.0630412,0.0310394,-0.563256,0.907501,1.30491,0.885576,-0.563242,0.0841364,0.153188,0.22923,2.1407,0.932913,1.46878,0.644755
0.0659566,-0.0330254,-1.76429,0.474092,0.982293,-0.193776,0.653087,0.300569,0.338318,-0.897117,-1.14665,-0.142324,0.183817,-0.304083,1.39925,-0.62892,0.868141,0.848839,-0.671948,1.35598
-0.106161,-0.625349,-0.858045,1.29345,-0.185819,0.47809,1.00833,0.097294,0.816904,0.619906,-0.173763,0.831499,-1.79442,-0.768214,-0.574696,-1.66385,0.23988,1.16915,-0.537734,-0.930594
0.17436,0.441658,0.863807,-2.24151,0.515962,-0.729619,1.00743,1.76546,0.747005,0.969688,0.311093,1.67156,-0.928884,-0.320371,0.780717,1.46312,-0.434932,1.11935,1.28222,0.324507
-0.0475496,-0.741758,-0.751719,-0.820983,1.76741,1.36229,1.14331,-0.618538,-0.287261,-2.29911,-2.02473,-2.37216,1.30134,0.436172,-0.220131,0.0843977,0.813421,0.105323,-2.47528,-0.172463
0.251657,-0.572114,1.00925,2.32447,1.52358,2.04209,0.984332,2.01615,0.740218,0.614369,-0.958133,-0.383184,0.975006,0.877393,0.608634,0.572494,2.25215,1.86094,-0.0956697,1.54839
0.196314,1.76742,0.234846,-0.863782,0.129397,-0.497426,0.224755,-0.872698,-1.56982,-0.634556,-0.00758974,0.150717,0.00351743,0.20107,-0.779457,0.935611,-0.978524,-0.502339,-0.553586,0.531121
0.269598,1.05244,0.681564,-0.106645,0.910492,0.0719438,-1.07159,-0.332019,-0.909632,1.04927,0.592785,0.0438569,0.0130331,0.361084,1.55309,0.627638,0.444497,-0.933519,0.403357,1.0697
-0.993938,-0.153142,0.382781,-1.65563,-0.966008,0.0208132,0.380571,-0.631881,-0.0439483,0.484465,0.124925,1.15094,-0.0155807,-0.385395,-1.38667,-0.592849,-1.49666,-0.403602,1.13718,-0.762039
-1.02844,0.0981242,-1.29841,-0.308783,-1.13091,-0.295961,0.20793,0.593803,-0.393277,0.534667,1.52917,-0.0746099,1.27402,-1.03516,0.521477,-1.13645,-0.426118,0.472054,0.342558,-0.288889
0.830871,0.225164,0.36419,0.953965,-0.87487,0.151309,0.39605,0.08225,1.29795,-0.223963,-0.724822,0.254268,0.540402,-0.318812,1.39792,0.626811,-0.13937,1.14566,-0.552199,0.99959
0.154687,0.315918,-0.0488251,0.140195,0.308517,-0.124829,-1.26577,-0.0542944,-0.0610469,-0.490481,1.26054,-0.210585,0.330175,-0.283451,0.645215,0.719948,0.358876,-0.837493,-0.3603,-0.163942
1.29885,0.637192,0.916279,0.910158,2.03883,0.500993,0.80586,2.59871,2.61744,2.42106,2.97506,1.0996,0.467942,0.699817,-0.371545,1.6608,0.777354,2.21234,2.79413,0.479237
-0.00302018,1.25544,1.65311,1.24241,-0.308323,0.12866,-1.04232,0.0323429,1.07422,-0.527076,0.184966,-0.528761,0.946889,1.38964,0.966346,1.25768,0.778167,0.598325,0.0347271,1.09256
0.330711,-0.12542,0.271222,-0.628357,0.619697,0.172278,1.30217,0.475094,0.679561,1.18321,0.291407,1.16004,0.115509,-1.08383,-1.93061,1.10643,0.0204062,1.38937,0.918577,-0.954586
0.0225067,-0.953266,-0.559834,0.0153685,0.480137,-0.468572,0.34878,-0.21726,0.73581,-0.54215,-1.05966,-0.683067,-1.47946,-0.0994736,-1.0663,-0.0555629,0.549218,0.404121,-0.115972,-0.277447
-1.50864,-0.419763,-0.848454,-0.273517,0.336105,-0.522376,-0.979365,0.19973,0.401319,-0.423742,-0.641073,-1.27547,0.233737,0.479434,0.790118,-0.570353,0.375057,-0.179123,-0.875548,0.670519
0.887828,-0.323009,-0.890214,-0.485137,-1.85393,-1.59884,-1.41074,0.782915,-0.924307,-2.79175,-2.42346,-3.08189,0.190917,1.69644,0.889163,-0.16121,-1.75918,-1.23626,-2.74783,1.2939
0.164766,-0.924301,-1.09719,-2.45652,-0.928126,-0.119958,0.903869,0.664524,0.331366,-0.289466,-0.871723,0.455803,-1.10693,0.207175,-1.34272,-1.02434,-1.3123,1.12411,0.289152,-0.866781
1.2727,0.446194,0.426098,-0.829328,0.882341,0.144544,-0.0800465,-0.253332,-0.811935,-0.539702,-0.255407,-0.213358,-0.159064,0.50099,0.614369,0.643008,-0.301554,-0.966983,-0.0409696,0.244339
0.786358,1.62028,0.368287,-0.262489,-0.920136,-1.02615,0.298701,-0.10901,-0.803112,-0.329156,-1.04445,-0.491434,-0.197452,0.981252,1.20793,0.165111,-0.262835,0.205741,-0.945616,1.13764
1.01386,1.06193,1.05878,-0.722028,-1.41651,-0.190029,0.974391,-0.463498,0.376313,2.40498,0.496783,1.0732,-1.5669,-0.490695,-0.623784,1.25758,-0.56593,0.874894,0.79729,-1.09795
-0.212837,-0.315603,-0.40451,-0.691894,-0.209541,-0.109826,-2.00116,-1.26607,-2.30852,-1.14016,0.110579,-0.0393137,-1.38068,-1.70814,-0.346285,-0.104507,-0.576568,-1.99322,-0.812442,-1.24766
0.272973,0.398304,-0.16595,0.508492,1.22123,1.63294,0.403568,-0.216246,0.914029,0.131843,-1.20044,-0.480602,0.177708,0.401616,-1.0771,-0.101717,0.925595,0.183444,-1.22379,-0.967856
0.433232,0.968097,2.15487,1.11324,2.10745,3.07385,1.43662,2.71228,0.252506,-1.64908,0.650488,0.0734684,0.571382,0.852278,-0.113131,1.24098,2.30523,1.90459,0.217059,0.325451
-0.604913,-1.15679,-0.385311,1.5901,-0.126527,-0.301592,-2.65512,-0.731503,-0.643999,0.732233,0.258082,0.191881,-0.0499915,-1.59246,-0.632961,-0.801994,0.509716,-1.81233,-0.763013,-0.654831
0.145402,-1.46846,0.175295,0.445601,-0.218429,-1.06618,-1.98553,-0.833619,-0.504083,-0.607898,-0.337972,-0.188789,0.938707,0.876569,0.729786,-0.603147,-0.885039,-0.68385,0.175768,0.736045
0.801911,1.05235,2.61161,0.713319,0.122262,0.253537,-0.355842,0.97648,0.95998,0.913085,1.16381,0.657449,0.997689,0.278569,-0.777891,1.05185,0.0630729,-0.186634,1.06458,0.350881
0.000526365,0.19081,-0.590687,0.148434,-0.528002,-0.368252,-0.750663,-0.0568883,-1.2554,0.644162,0.410034,0.0388893,0.262665,-0.937735,0.628539,0.35048,-0.726154,-0.704449,0.559122,0.137723
-0.457912,0.765873,-0.301796,-2.25887,-1.2261,-1.75359,-0.148573,-0.110234,-0.508897,-0.259135,-1.35814,-0.911233,0.524399,-1.35245,-0.0604793,-0.229844,-2.22619,-0.349416,-1.13955,-0.723509
-1.14951,-0.879965,-0.124711,0.363022,-0.838444,-0.599336,0.466881,1.57866,0.288548,0.689531,-0.0317953,-0.270445,-0.11495,0.99473,1.00676,-0.304545,-0.00283915,0.382779,0.0708932,1.42677
-0.272672,-0.900151,-0.6031,-0.473065,-1.31032,-2.28874,-0.897583,-1.70285,-0.483254,0.73324,-1.727,-1.48728,-0.437356,0.908489,-0.0740621,-0.603226,-1.25825,-1.15939,-0.974136,0.0980315
-1.94189,-2.01414,-0.836402,-0.616615,-1.36852,-0.834705,-0.49307,0.334069,1.33324,0.545336,-0.125712,0.932127,-2.69068,-0.968445,-1.67104,-0.81266,-0.669669,0.379172,0.277081,-1.51265
0.752746,0.140687,0.45462,0.272643,0.358589,1.33117,-1.75633,-0.739777,-1.7466,0.269858,0.0297992,0.761247,1.86358,0.596501,0.318092,0.541082,1.34653,-1.35293,0.714874,1.70712
-1.54805,-0.647637,-1.79617,-1.54291,-3.21865,-2.60304,-0.818427,-2.02645,-0.999725,-1.61118,-1.29634,-0.973871,-1.19697,-0.8816,-0.446459,-0.239251,-3.05617,-1.31994,-2.17171,-0.513299
0.661807,0.292676,1.05849,1.79468,0.0179799,2.26178,1.7042,1.38106,1.99492,1.57922,-0.100435,1.22287,0.0627673,1.8875,0.764654,1.34113,1.50147,2.2855,1.29275,1.18207
-1.08392,-0.158839,0.27139,0.583225,-0.961017,-0.420753,-0.11253,0.273846,0.284035,-0.487215,-1.1981,-0.00367863,-1.70952,-1.2009,-1.69334,-0.537477,0.0734996,-0.388013,-0.356324,-2.01376
2.81015,1.14519,1.89522,0.403434,-0.20685,0.450632,2.06818,0.961096,1.16505,-0.194931,0.741401,-0.316775,0.603891,1.55791,1.29979,1.92674,1.40516,0.734304,0.233162,2.03736
-0.596566,-0.998305,0.755429,2.26046,1.46743,0.589413,-1.20404,0.663006,0.234207,0.560259,0.484382,-1.2034,-1.14204,1.52365,-0.394821,-0.077388,1.30433,-0.710275,-0.39899,-0.443338
-0.0279363,0.769477,-0.634007,-1.18267,0.151839,0.221107,-1.02029,-0.266947,-0.00663201,1.53786,0.821454,1.679,-0.220235,-0.161042,0.235214,0.102785,0.325394,-0.151362,1.18952,0.512599
-0.49708,0.663925,0.854715,2.08477,0.874769,1.13621,0.551711,-0.656794,0.457984,-0.203834,0.292543,0.257207,0.303608,0.480619,0.567151,-0.101411,1.74388,0.261766,0.371323,0.786214
0.680416,-0.504153,-1.34571,-1.94946,-1.97726,-1.90298,-2.6703,-4.4559,-2.48997,-0.235431,0.287378,0.409165,1.08903,0.711286,0.400489,0.107346,-1.33974,-3.64078,0.242733,1.84915
1.28792,0.0918523,0.466975,0.560233,-0.517354,-0.144152,-0.22464,-0.0279877,0.175796,0.660513,-0.35356,-0.313325,-1.43363,0.444167,-0.719902,1.13496,0.167443,0.67911,0.209979,-0.472268
0.783154,0.852077,-0.618818,0.320337,-0.349042,-0.189626,1.53018,0.669759,-0.263325,0.6104,0.859424,-0.447068,-1.46193,-0.671605,-2.96768,0.968766,0.21936,1.23007,0.258506,-1.45423
0.931772,0.567527,-0.176886,-0.0795602,0.444209,2.03179,1.45408,0.119243,1.2502,-0.138208,-1.25491,-0.552431,-0.438751,0.289746,-0.637669,0.336766,0.252144,0.406913,-0.495824,-0.505486
0.158481,0.262891,0.174609,0.67292,0.750116,-0.977966,-1.60723,-1.94152,-2.21272,0.0989505,-2.26041,-2.93246,-0.861239,-0.0162884,0.126271,0.110121,-0.126072,-2.43051,-2.05937,-0.229683
-1.13434,-0.647506,-0.321376,0.413291,1.43464,0.0435494,-1.12749,-1.8121,-0.86813,-3.2176,-1.19234,-2.99976,0.273087,0.22857,1.30049,0.0298568,0.593451,-0.905732,-2.94229,0.512258
-0.303048,0.619082,-0.444917,0.202282,0.0673675,0.630971,-0.786876,0.972803,0.737836,-0.271705,-0.594719,-0.352455,0.794985,0.540587,-0.0215997,-0.00928772,0.627827,-0.222637,-1.07145,0.338297
0.342411,0.783425,1.28627,3.21591,1.79995,2.67377,0.62137,0.995342,2.56585,-0.535539,-0.371287,-0.19443,1.72075,1.03809,0.64862,0.859876,1.69559,0.825955,-0.213809,1.41372
-1.19365,-1.17685,-1.46141,-1.36232,-2.17514,-1.10333,-0.942084,-1.05529,-1.28634,-2.09279,-1.24326,-1.48208,1.50624,0.76927,2.34351,-1.73668,-1.51842,-1.37232,-2.122,1.25038
-0.0790965,0.0965337,0.342785,0.0519176,0.815347,2.09832,1.13648,1.11218,1.54045,-0.181229,1.82797,0.825022,-1.73523,-1.68603,-1.2967,-0.232758,0.140245,1.58112,1.06257,-1.69075
0.738659,0.993907,1.74006,1.03777,2.96805,1.76232,2.49676,2.83375,2.79084,0.306706,1.36099,1.42597,1.63566,0.287526,1.53827,2.39196,1.84701,3.12678,1.67645,1.47427
-0.0620963,-1.20794,-0.387835,0.0497371,-0.467168,-1.42527,0.271078,0.481278,1.03066,-0.207995,0.385175,0.296269,1.22045,1.55883,1.21732,-0.584429,-0.26405,0.247165,0.117891,0.907083
-0.0449689,-0.719517,0.253847,0.474235,0.903721,-0.141774,1.03416,1.11275,-0.273084,-0.75021,-0.164216,-2.42335,1.36549,0.644589,0.608103,0.667271,0.348892,1.35456,-1.58147,1.38573
0.158938,-0.237212,-0.251236,1.37446,0.447646,-0.281364,-1.89921,-0.715893,-1.72011,-0.450532,0.264104,-1.21498,0.112994,1.28288,0.289388,0.761297,0.879101,-1.55711,-0.491994,0.686878
1.28631,0.910003,0.361015,-0.359308,0.17747,0.0806059,0.749566,-0.0982847,1.16054,1.09011,0.334425,1.9363,0.425919,0.522361,0.765386,1.1168,0.418981,1.3056,0.587573,1.34362
-0.855188,-0.474177,-1.33565,-1.26039,-1.5626,0.666628,-1.57345,-0.145241,0.896004,-0.868043,0.539552,-0.181665,-1.14288,-2.63316,-1.24194,0.0229818,-0.162944,-0.312807,-0.218254,-1.06431
-1.16178,-1.19,-0.229721,1.17883,0.122237,-0.415575,-1.16315,-0.79226,-0.652084,-0.923492,-1.24189,-0.972949,-1.03365,-1.73871,-0.321143,-1.19463,0.0413692,-0.88284,-0.561552,-1.00947
2.08862,0.0320912,0.656855,-0.64971,-0.429066,-0.00496461,-0.696504,-1.93272,-1.17288,-1.79738,-0.594229,-0.964045,0.307008,-0.389569,-0.589533,0.839257,-0.414275,-1.78639,-1.50977,1.21275
